N,P,K,temperature,humidity,ph,rainfall,label
67.04,60.59,63.68,26.63,64.95,7.04,329.0,Sunflower
71.34,70.66,42.41,23.49,66.62,7.08,360.7,Sunflower
73.66,59.9,69.53,23.0,67.21,6.99,269.1,Sunflower
73.59,71.07,68.47,24.6,62.03,6.9,363.7,Sunflower
77.83,51.97,67.3,23.2,62.71,6.82,411.4,Sunflower
89.15,52.34,69.18,26.03,63.57,7.1,277.6,Sunflower
91.54,66.26,51.64,22.18,64.19,6.92,390.8,Sunflower
68.28,70.22,61.66,27.87,65.88,7.02,415.4,Sunflower
75.04,63.06,53.32,25.9,64.7,7.04,309.9,Sunflower
86.37,58.82,74.16,25.52,68.99,6.76,321.3,Sunflower
84.3,66.17,45.85,25.67,63.3,6.94,355.3,Sunflower
75.07,61.75,56.75,24.7,61.63,7.03,281.5,Sunflower
87.23,58.84,72.49,23.72,68.51,7.03,376.1,Sunflower
86.81,70.44,53.27,23.13,63.5,7.08,320.7,Sunflower
74.98,69.1,65.82,25.87,63.29,6.98,240.0,Sunflower
78.35,63.29,58.22,27.12,63.8,6.92,364.4,Sunflower
78.59,68.65,59.97,26.46,65.77,6.97,335.8,Sunflower
80.52,65.97,59.37,25.26,68.43,6.85,377.4,Sunflower
85.18,52.49,56.58,25.91,62.42,6.91,417.9,Sunflower
78.27,53.92,40.0,25.31,63.23,7.13,198.1,Sunflower
77.29,47.44,75.76,26.58,68.56,7.06,319.0,Sunflower
78.33,50.92,59.57,24.15,69.01,7.14,348.5,Sunflower
68.73,40.0,52.27,23.47,65.68,6.98,314.5,Sunflower
78.58,50.48,56.23,26.04,65.78,7.05,353.9,Sunflower
77.32,57.98,49.81,26.83,63.74,6.99,352.8,Sunflower
61.65,65.55,59.52,23.57,65.88,6.95,338.5,Sunflower
73.05,64.21,58.52,23.24,64.11,6.85,349.3,Sunflower
83.14,70.92,58.43,23.09,64.28,6.97,342.9,Sunflower
71.97,62.17,64.57,24.17,62.74,6.89,409.3,Sunflower
77.51,49.67,66.78,25.71,66.68,7.08,258.6,Sunflower
64.15,54.89,60.01,24.3,66.0,6.96,256.8,Sunflower
79.76,42.18,45.97,26.08,65.84,6.98,317.6,Sunflower
81.26,51.39,40.66,21.9,55.37,7.48,206.6,Safflower
85.11,38.14,55.05,21.39,58.31,7.54,322.6,Safflower
64.15,46.5,48.06,20.13,59.46,7.43,193.0,Safflower
75.04,46.82,40.15,19.71,62.15,7.78,218.8,Safflower
74.49,30.0,32.49,22.48,57.27,7.61,343.2,Safflower
85.61,50.68,50.1,19.4,61.95,7.4,159.7,Safflower
87.54,36.58,55.39,21.93,57.92,7.55,274.6,Safflower
88.85,38.41,41.64,18.81,61.86,7.44,236.0,Safflower
81.71,50.94,42.83,19.54,60.39,7.42,282.1,Safflower
100.0,46.34,34.79,19.54,57.21,7.37,233.9,Safflower
74.13,38.77,37.38,19.64,59.84,7.62,251.3,Safflower
79.41,50.57,34.14,19.89,57.08,7.54,230.5,Safflower
63.31,56.95,53.53,21.48,57.63,7.42,228.6,Safflower
91.02,58.49,46.33,20.5,63.53,7.55,162.5,Safflower
60.0,56.19,44.09,18.41,63.3,7.67,210.9,Safflower
74.33,34.18,39.86,19.43,58.84,7.59,213.3,Safflower
84.17,42.73,57.71,20.57,57.46,7.39,290.7,Safflower
87.54,36.6,47.78,20.29,63.37,7.35,268.9,Safflower
96.96,44.63,54.06,21.1,58.98,7.37,273.9,Safflower
78.37,53.17,52.61,22.19,56.09,7.45,278.4,Safflower
98.86,42.17,45.56,20.3,64.5,7.78,167.4,Safflower
74.42,40.18,40.73,21.01,62.53,7.53,295.4,Safflower
86.78,31.73,38.88,18.4,64.94,7.53,320.1,Safflower
90.95,42.32,47.18,19.89,60.84,7.55,239.7,Safflower
72.8,46.57,43.35,20.04,62.94,7.43,275.1,Safflower
79.39,42.54,39.35,18.37,59.29,7.54,258.3,Safflower
83.54,39.33,50.24,20.8,56.22,7.57,232.1,Safflower
72.57,52.76,48.89,22.39,57.0,7.39,285.6,Safflower
74.17,44.89,35.91,19.16,58.56,7.4,339.1,Safflower
77.76,39.48,43.71,21.05,62.69,7.56,259.6,Safflower
75.81,35.85,47.35,19.17,59.56,7.52,222.8,Safflower
95.23,39.51,47.97,19.87,57.41,7.33,256.5,Safflower
87.17,44.32,40.98,20.16,61.53,7.44,302.3,Safflower
74.09,45.54,38.88,19.49,58.69,7.62,286.8,Safflower
68.02,43.62,43.64,20.31,62.98,7.6,227.0,Safflower
79.45,36.35,48.24,18.66,62.34,7.42,201.1,Safflower
78.19,36.46,51.05,20.4,62.34,7.44,251.6,Safflower
93.54,39.36,57.76,18.51,57.46,7.69,359.6,Safflower
76.7,56.93,45.65,22.22,61.53,7.51,243.0,Safflower
94.92,36.44,54.97,18.05,57.74,7.55,263.5,Safflower
83.59,33.06,40.11,20.72,62.03,7.49,276.5,Safflower
88.5,30.0,48.26,19.04,55.17,7.58,220.9,Safflower
75.68,40.7,48.99,20.12,60.42,7.5,349.8,Safflower
75.54,50.28,56.56,22.85,58.92,7.64,315.1,Safflower
78.72,47.93,46.36,19.63,62.28,7.75,337.8,Safflower
78.32,41.49,30.8,21.41,61.63,7.6,321.8,Safflower
93.64,46.73,49.55,17.35,59.32,7.61,261.5,Safflower
81.9,42.72,51.14,19.69,60.28,7.58,350.3,Safflower
80.85,41.99,43.99,21.66,59.54,7.45,173.5,Safflower
81.48,40.63,36.82,18.89,63.72,7.48,259.1,Safflower
75.52,38.42,42.75,19.72,65.28,7.68,288.8,Safflower
79.78,49.05,34.91,20.37,60.59,7.44,258.4,Safflower
66.82,45.55,44.37,22.17,60.37,7.57,344.7,Safflower
89.33,49.61,40.18,21.48,56.99,7.59,289.7,Safflower
76.71,57.37,53.04,22.12,60.1,7.5,222.2,Safflower
78.33,50.8,60.0,19.39,59.05,7.37,219.5,Safflower
77.87,45.27,45.62,20.36,61.42,7.53,210.0,Safflower
77.88,44.3,42.72,20.41,61.95,7.68,295.6,Safflower
74.34,43.6,51.17,20.88,56.51,7.39,276.8,Safflower
78.79,45.06,42.81,21.02,60.85,7.59,317.3,Safflower
77.03,45.86,35.52,21.98,60.3,7.52,192.8,Safflower
76.2,41.21,36.8,20.86,60.75,7.6,317.8,Safflower
70.86,34.81,45.02,18.26,68.28,7.49,212.1,Safflower
81.98,38.48,46.46,22.06,57.85,7.61,338.0,Safflower
74.8,51.27,52.79,19.77,60.26,7.61,229.3,Safflower
79.27,44.19,45.59,20.45,56.58,7.67,207.9,Safflower
83.27,42.35,47.16,19.87,60.43,7.52,258.1,Safflower
77.19,45.97,51.86,19.79,57.48,7.65,243.9,Safflower
85.68,55.15,41.23,19.83,60.19,7.48,252.4,Safflower
71.12,42.24,46.32,20.67,61.42,7.38,360.0,Safflower
74.21,47.13,44.6,18.82,60.81,7.58,236.7,Safflower
96.13,39.89,57.33,22.08,59.28,7.53,280.0,Safflower
84.59,48.69,48.79,17.85,55.27,7.46,218.6,Safflower
94.76,38.26,45.48,21.42,60.35,7.52,280.4,Safflower
80.62,56.71,35.43,19.87,62.61,7.34,372.6,Safflower
84.39,46.21,43.29,20.04,63.4,7.49,193.8,Safflower
80.49,44.25,50.22,21.63,59.7,7.43,285.9,Safflower
64.03,42.51,43.25,19.8,56.11,7.32,189.8,Safflower
86.88,49.66,45.32,20.17,60.43,7.3,319.3,Safflower
84.25,47.86,43.18,18.93,57.83,7.62,300.0,Safflower
84.01,43.48,54.27,19.31,60.41,7.57,276.4,Safflower
91.71,36.97,42.38,19.27,58.08,7.42,188.3,Safflower
81.4,37.87,41.88,20.3,59.46,7.6,289.3,Safflower
81.17,49.23,50.95,20.82,59.35,7.54,248.7,Safflower
70.68,37.97,42.95,19.24,58.13,7.5,314.0,Safflower
91.67,44.7,49.43,19.06,57.58,7.7,241.7,Safflower
93.24,39.7,44.98,20.07,56.43,7.64,268.2,Safflower
70.44,52.76,47.0,20.41,63.07,7.45,280.0,Safflower
77.15,46.72,52.24,21.71,57.99,7.56,232.0,Safflower
79.68,47.46,52.83,19.46,61.84,7.43,249.0,Safflower
81.89,38.06,39.73,18.78,59.82,7.49,361.4,Safflower
76.2,36.0,40.75,20.89,56.88,7.56,258.6,Safflower
72.63,48.42,41.96,18.97,59.86,7.39,243.3,Safflower
88.13,43.2,35.6,18.85,60.62,7.43,266.2,Safflower
68.61,47.23,44.08,20.02,60.03,7.55,220.8,Safflower
63.12,44.7,39.21,19.67,63.43,7.31,253.8,Safflower
83.03,31.58,48.72,22.65,59.44,7.55,189.3,Safflower
75.82,55.16,35.49,20.27,61.04,7.7,301.9,Safflower
71.93,44.81,46.27,19.6,59.66,7.64,288.9,Safflower
84.67,51.21,46.48,19.27,60.32,7.41,291.2,Safflower
71.86,48.77,39.26,16.79,60.93,6.99,253.4,Linseed
55.49,47.48,32.35,17.93,63.03,6.88,183.2,Linseed
50.94,35.96,47.7,17.67,62.04,7.04,193.0,Linseed
65.81,33.07,50.0,18.11,63.65,6.91,325.5,Linseed
52.69,47.48,39.49,17.98,66.31,6.96,218.1,Linseed
44.78,37.56,49.32,19.0,64.85,6.93,197.3,Linseed
44.4,30.24,33.86,18.88,60.68,6.99,187.2,Linseed
43.37,38.01,38.35,16.77,64.16,7.18,281.2,Linseed
47.88,46.63,34.37,16.44,69.06,6.99,233.2,Linseed
67.3,36.61,44.56,20.02,67.13,7.01,207.0,Linseed
56.84,55.66,40.03,17.14,64.97,7.04,263.2,Linseed
68.31,42.39,39.41,18.15,64.52,6.88,134.7,Linseed
62.65,50.99,38.41,16.86,66.9,7.06,243.2,Linseed
63.55,37.79,42.9,15.54,65.45,6.96,167.1,Linseed
61.38,54.14,41.5,19.14,63.19,7.07,227.8,Linseed
49.69,35.51,50.0,17.58,65.03,6.96,167.1,Linseed
54.94,42.6,39.44,17.54,61.24,7.08,274.8,Linseed
54.05,46.58,39.87,16.86,68.87,7.0,254.1,Linseed
60.61,53.27,47.19,18.81,59.49,6.99,217.8,Linseed
62.84,34.58,47.35,17.68,64.38,6.88,243.3,Linseed
60.96,44.04,42.87,17.6,67.08,6.83,195.3,Linseed
55.45,44.36,40.05,18.53,60.7,7.03,192.5,Linseed
55.24,36.24,42.65,18.71,64.41,7.03,290.7,Linseed
62.9,44.61,39.03,15.27,64.42,6.93,234.7,Linseed
61.07,39.12,38.16,19.29,65.75,6.94,269.9,Linseed
70.43,55.2,34.35,18.78,65.98,6.85,238.5,Linseed
68.94,41.72,42.79,20.9,66.73,6.75,190.5,Linseed
57.87,46.93,42.14,17.92,64.66,6.95,150.4,Linseed
59.45,47.38,38.15,21.14,62.72,6.99,248.9,Linseed
61.44,49.83,42.89,16.5,62.77,6.91,247.9,Linseed
66.84,46.45,38.56,12.7,64.4,7.07,230.7,Linseed
44.69,42.23,42.73,17.95,65.84,7.0,191.1,Linseed
58.14,38.45,29.82,16.1,67.08,7.0,162.7,Linseed
43.77,38.88,33.34,19.34,67.71,7.04,164.8,Linseed
60.82,47.31,40.85,18.78,64.15,6.98,239.4,Linseed
65.56,49.68,29.54,17.26,67.8,6.93,208.9,Linseed
56.96,35.83,46.64,16.95,61.57,7.09,294.0,Linseed
51.14,42.43,40.42,16.36,65.14,6.94,228.0,Linseed
66.32,44.34,44.09,16.45,64.82,7.0,231.5,Linseed
74.03,38.86,39.43,17.84,67.51,6.95,269.2,Linseed
57.22,45.63,35.85,17.34,62.9,7.03,229.1,Linseed
49.91,49.46,47.12,19.83,62.6,7.03,134.9,Linseed
55.55,40.78,35.31,18.06,67.76,7.02,190.8,Linseed
58.95,41.4,37.64,21.22,64.08,6.96,275.5,Linseed
59.39,43.68,46.38,18.18,65.74,7.11,236.7,Linseed
62.63,47.38,44.3,18.19,64.24,6.97,255.9,Linseed
58.1,47.89,28.85,17.53,63.5,6.94,283.1,Linseed
60.45,41.57,37.16,16.82,65.74,7.07,242.7,Linseed
70.09,46.86,37.59,16.52,64.31,6.99,132.2,Linseed
55.2,33.89,31.71,20.48,67.14,7.02,224.0,Linseed
55.33,41.51,40.76,18.59,66.5,7.03,191.8,Linseed
69.83,40.19,37.1,18.19,66.07,6.96,210.8,Linseed
67.34,39.53,44.27,17.49,69.91,6.92,222.4,Linseed
58.94,36.7,40.04,19.29,62.21,6.93,197.4,Linseed
52.65,37.4,46.12,18.42,67.01,6.9,216.9,Linseed
65.61,39.54,36.68,22.16,65.85,6.99,170.6,Linseed
64.24,40.77,42.96,16.47,66.9,6.86,189.6,Linseed
67.58,51.85,39.9,19.73,69.1,7.01,248.3,Linseed
45.62,50.67,39.38,18.05,63.96,7.06,238.2,Linseed
68.86,40.22,41.21,18.92,63.49,7.16,259.7,Linseed
68.98,45.3,42.19,20.49,66.13,6.96,278.2,Linseed
56.4,46.4,36.92,17.84,64.13,7.05,201.4,Linseed
63.16,44.42,37.16,19.23,64.25,6.87,260.2,Linseed
61.23,48.03,40.94,19.0,65.42,7.09,275.5,Linseed
65.91,46.31,42.15,18.03,68.43,6.99,242.6,Linseed
60.19,34.58,42.18,17.21,62.84,7.0,229.5,Linseed
56.79,50.26,38.37,15.74,62.65,6.8,289.6,Linseed
58.8,37.94,39.88,18.41,63.46,6.92,235.2,Linseed
70.39,40.03,42.54,16.9,66.49,6.97,213.5,Linseed
72.79,47.51,31.95,17.1,63.36,7.1,193.7,Linseed
60.74,32.88,42.24,16.18,65.57,6.91,211.1,Linseed
61.72,41.35,35.62,16.63,63.7,6.92,226.5,Linseed
53.5,39.45,40.6,19.41,70.08,7.15,146.2,Linseed
61.78,46.42,45.95,19.81,65.37,7.0,260.6,Linseed
55.46,51.87,41.9,19.38,66.8,6.95,221.6,Linseed
63.13,43.96,33.59,22.31,67.59,7.14,269.8,Linseed
52.71,44.19,36.12,20.5,69.15,6.95,182.5,Linseed
61.44,40.15,50.0,18.8,67.93,6.98,194.5,Linseed
68.21,44.57,50.0,18.67,65.0,7.06,256.4,Linseed
60.32,30.0,42.79,19.87,63.73,6.97,175.0,Linseed
53.45,56.6,38.75,19.34,64.49,7.09,259.0,Linseed
53.41,41.26,34.74,16.31,61.04,7.03,243.2,Linseed
46.97,45.33,49.18,16.69,65.77,7.05,265.5,Linseed
55.8,52.62,42.12,18.44,63.24,7.24,271.9,Linseed
55.34,51.45,38.48,18.47,65.9,7.03,229.3,Linseed
51.67,43.79,41.79,19.08,67.34,7.0,116.9,Linseed
65.78,48.85,44.66,22.16,66.08,6.86,192.9,Linseed
53.59,52.72,38.27,15.1,67.62,7.07,189.7,Linseed
64.05,42.28,44.3,18.65,65.49,7.02,230.1,Linseed
71.61,48.1,33.25,18.12,64.99,7.18,201.1,Linseed
59.22,40.58,31.39,16.54,67.44,7.08,213.6,Linseed
48.14,36.62,33.89,18.39,66.37,6.79,162.9,Linseed
53.51,47.41,36.44,20.26,66.3,6.93,181.7,Linseed
56.58,37.81,35.26,21.45,65.94,6.99,259.8,Linseed
52.99,40.0,39.77,17.5,62.66,7.03,250.8,Linseed
59.34,42.94,43.29,18.62,66.12,7.07,159.4,Linseed
62.57,41.76,40.9,20.76,66.83,7.03,253.7,Linseed
51.61,51.19,45.01,20.13,63.93,6.98,315.1,Linseed
68.77,48.42,40.62,18.24,65.83,7.02,205.4,Linseed
60.18,37.46,44.72,17.57,66.15,6.88,217.7,Linseed
68.45,44.77,59.07,25.62,54.17,7.09,428.9,Castor
74.59,48.32,56.06,22.61,56.34,7.05,403.9,Castor
63.4,46.8,52.65,26.38,60.05,6.91,533.6,Castor
83.72,39.68,49.03,23.52,59.91,7.02,487.3,Castor
84.72,47.05,51.62,24.71,57.04,6.82,470.4,Castor
77.48,37.96,66.18,25.35,57.37,7.07,586.2,Castor
83.64,39.49,55.28,24.46,63.31,7.01,519.8,Castor
87.24,59.31,64.97,23.85,60.76,6.99,232.3,Castor
67.43,47.97,50.75,23.77,61.42,7.02,476.0,Castor
73.09,49.15,59.61,24.48,58.32,6.98,385.4,Castor
74.14,41.43,68.84,25.56,63.47,7.1,359.2,Castor
65.86,48.37,56.99,25.28,60.93,6.96,530.4,Castor
71.69,60.0,69.53,26.64,56.64,6.9,624.4,Castor
66.13,49.98,65.73,26.48,62.83,7.19,517.3,Castor
85.31,44.56,63.28,25.27,57.83,7.09,432.2,Castor
69.55,52.08,54.09,27.01,59.22,7.12,407.5,Castor
68.9,55.08,59.25,24.35,61.76,6.98,391.4,Castor
82.26,46.57,54.88,25.63,63.18,7.08,589.5,Castor
87.86,46.28,71.58,26.2,58.54,7.23,506.9,Castor
69.8,51.36,62.29,26.12,60.05,6.97,482.7,Castor
52.47,46.64,57.43,25.89,57.31,7.11,458.9,Castor
83.8,54.65,59.69,24.09,62.83,7.06,415.8,Castor
67.51,46.27,57.91,24.04,65.88,7.03,387.0,Castor
78.96,41.69,66.96,26.32,61.33,6.97,371.0,Castor
77.04,50.31,59.16,24.42,55.3,6.99,589.8,Castor
67.38,48.88,63.53,23.74,64.35,7.05,398.2,Castor
68.1,43.09,75.14,23.58,59.07,7.02,464.9,Castor
67.18,40.23,57.83,26.59,57.55,6.98,420.0,Castor
78.25,58.29,68.17,24.52,59.4,7.0,444.4,Castor
84.57,44.28,70.65,23.02,58.4,6.94,494.3,Castor
64.51,49.19,60.59,24.81,58.59,7.08,570.4,Castor
75.4,43.44,74.08,25.13,58.47,7.1,456.5,Castor
89.38,47.6,69.17,24.32,62.03,7.03,580.9,Castor
82.36,46.92,56.76,23.48,61.67,6.99,436.5,Castor
78.64,44.94,64.19,25.69,63.15,6.96,301.4,Castor
77.12,54.92,59.85,24.79,56.38,7.02,389.6,Castor
71.7,39.48,49.63,25.1,59.65,7.1,386.3,Castor
87.65,47.68,44.28,24.44,62.2,7.08,514.2,Castor
77.34,42.3,55.91,23.54,63.86,6.95,586.4,Castor
76.55,40.78,62.34,24.36,60.57,6.81,517.2,Castor
79.64,43.87,66.35,25.91,63.68,7.01,435.5,Castor
79.39,43.6,65.39,25.73,64.57,7.08,393.0,Castor
77.03,46.67,48.7,22.37,64.67,6.96,468.6,Castor
81.23,41.83,64.45,26.94,62.78,7.04,453.1,Castor
77.05,47.75,58.99,25.74,58.91,6.98,576.7,Castor
68.37,45.49,59.91,26.03,59.45,7.1,504.7,Castor
74.78,46.0,63.59,24.29,63.83,7.0,286.2,Castor
67.74,37.63,42.18,23.97,59.1,6.9,408.8,Castor
69.36,48.53,54.14,25.08,57.05,7.05,448.5,Castor
69.15,55.17,70.28,25.28,64.78,6.89,385.4,Castor
74.9,38.12,40.18,24.4,60.47,7.03,489.2,Castor
79.4,50.36,55.97,26.72,59.81,7.05,465.9,Castor
88.51,44.68,41.12,25.08,62.72,7.0,415.6,Castor
58.87,51.22,55.85,27.14,59.79,7.01,450.6,Castor
74.94,40.37,42.36,25.03,56.94,7.0,284.6,Castor
73.43,43.05,55.46,25.38,58.42,7.1,502.5,Castor
78.41,37.09,63.47,26.89,60.76,6.99,495.5,Castor
58.09,48.24,52.67,24.14,55.8,7.01,379.5,Castor
77.35,50.23,73.72,24.56,60.48,7.01,430.7,Castor
69.27,42.85,47.67,26.1,58.03,6.99,576.3,Castor
71.85,41.82,67.7,25.77,57.16,7.1,476.3,Castor
76.93,48.37,52.57,24.34,63.0,6.95,503.7,Castor
91.51,42.44,60.77,23.13,57.9,6.96,515.4,Castor
64.98,38.15,67.12,24.48,55.7,7.06,551.0,Castor
80.59,51.34,64.89,25.78,61.04,7.09,486.6,Castor
78.17,46.73,56.26,25.46,56.4,7.09,437.2,Castor
71.95,45.42,51.13,23.42,53.16,6.98,428.4,Castor
75.17,44.32,58.48,25.11,59.45,7.02,355.8,Castor
62.59,48.39,62.58,25.52,59.68,7.04,529.2,Castor
87.71,44.92,49.1,24.31,52.97,6.9,376.5,Castor
63.62,43.76,66.44,25.81,62.54,7.03,313.5,Castor
72.95,34.84,58.1,26.31,63.63,6.94,378.2,Castor
77.58,51.2,62.14,26.6,60.53,7.08,400.0,Castor
82.95,37.66,59.02,23.72,61.73,6.96,410.0,Castor
82.14,41.16,70.6,23.51,63.32,6.99,508.7,Castor
79.12,43.6,58.13,25.32,62.38,7.12,553.7,Castor
63.12,53.35,61.19,23.14,55.72,6.9,517.0,Castor
78.11,47.93,61.19,23.23,62.87,7.06,341.2,Castor
74.82,41.73,55.61,25.47,58.83,6.99,565.0,Castor
69.93,37.65,69.42,24.57,59.85,7.09,414.6,Castor
81.18,41.32,55.45,25.75,62.75,7.11,530.9,Castor
78.22,45.29,68.34,24.76,57.75,6.96,511.4,Castor
83.39,45.44,56.74,26.56,56.82,7.02,428.0,Castor
58.16,46.18,58.25,24.29,60.99,7.0,484.3,Castor
67.38,57.78,55.54,25.5,60.15,6.97,423.2,Castor
83.14,35.21,53.27,22.32,59.82,6.99,580.0,Castor
84.38,41.24,59.97,26.07,59.76,6.93,563.8,Castor
71.9,44.37,57.95,24.84,59.24,7.01,509.7,Castor
71.57,45.53,52.54,25.44,58.37,7.05,368.3,Castor
79.35,46.76,62.88,26.35,61.82,6.96,462.1,Castor
62.81,41.87,56.7,23.59,58.13,7.02,400.4,Castor
79.97,46.89,76.36,26.18,56.96,6.94,479.1,Castor
66.11,39.87,65.7,23.77,59.99,7.0,499.7,Castor
74.08,49.43,73.6,25.29,59.99,7.01,615.3,Castor
84.73,35.79,62.16,24.91,61.95,7.0,499.5,Castor
75.27,46.3,67.46,25.17,58.76,7.11,367.4,Castor
77.21,34.82,57.77,24.66,62.91,7.04,391.5,Castor
77.71,36.37,53.04,24.39,60.81,6.85,477.7,Castor
79.88,41.81,67.16,27.34,63.06,7.08,626.2,Castor
86.65,36.69,67.3,25.81,57.03,6.97,504.0,Castor
45.29,23.5,37.79,26.77,71.06,6.08,464.8,Niger
43.29,30.65,34.32,25.75,72.18,6.24,431.2,Niger
47.19,31.67,43.37,23.63,73.48,6.26,541.7,Niger
41.98,32.42,31.56,22.6,68.05,6.08,612.1,Niger
44.32,28.31,39.8,25.95,63.3,6.26,605.8,Niger
56.92,35.58,31.59,23.79,69.56,6.22,414.7,Niger
42.96,33.08,37.31,24.92,69.57,6.15,641.0,Niger
44.66,33.04,36.31,22.49,67.48,6.36,600.6,Niger
55.88,25.58,38.09,22.43,67.47,6.19,507.4,Niger
33.69,25.84,28.72,23.73,66.85,6.29,657.2,Niger
33.25,34.11,37.6,26.28,73.32,6.22,573.7,Niger
43.58,26.94,33.67,25.35,65.03,6.14,591.6,Niger
33.37,31.48,33.78,26.16,66.31,6.38,345.2,Niger
38.73,20.64,31.02,26.58,71.13,6.22,391.9,Niger
46.66,34.45,31.39,25.39,71.49,6.08,433.3,Niger
52.86,34.85,31.83,26.17,68.27,6.12,595.3,Niger
46.22,29.93,35.31,24.31,72.03,6.42,683.2,Niger
45.59,32.36,28.4,23.31,72.26,6.17,548.1,Niger
42.75,25.04,33.37,24.05,72.8,6.17,623.5,Niger
40.87,36.15,39.36,26.51,67.24,6.0,609.1,Niger
56.64,35.61,40.28,25.21,67.61,6.06,408.6,Niger
33.44,28.83,43.48,26.39,66.41,6.23,330.7,Niger
45.05,24.6,34.53,26.0,68.69,6.38,660.8,Niger
47.36,31.92,40.16,26.0,66.0,6.21,519.6,Niger
43.03,28.93,33.86,24.97,69.2,6.17,522.7,Niger
42.12,26.24,32.86,24.43,70.71,6.15,585.6,Niger
46.09,25.68,35.13,24.86,71.4,6.2,600.1,Niger
49.69,33.89,30.47,24.09,68.75,6.28,549.4,Niger
38.07,34.16,26.96,28.01,66.84,6.33,689.6,Niger
49.24,39.3,36.34,24.57,68.33,6.39,532.2,Niger
55.28,24.21,42.2,25.78,75.1,6.39,511.4,Niger
42.04,33.72,45.0,26.51,68.02,6.32,516.2,Niger
50.28,33.47,34.55,23.52,70.61,6.0,657.9,Niger
51.08,33.9,31.83,24.44,73.01,6.25,582.0,Niger
44.11,32.19,32.48,27.13,71.18,6.17,525.1,Niger
47.15,26.87,28.12,23.81,71.77,6.32,614.3,Niger
43.88,36.75,38.45,23.42,66.22,5.93,688.1,Niger
42.53,31.69,39.54,25.73,69.76,6.23,566.8,Niger
45.53,27.71,33.19,22.99,72.01,6.01,665.6,Niger
36.85,32.67,40.43,24.88,70.53,6.37,372.4,Niger
44.68,31.18,29.8,24.76,67.51,6.23,516.1,Niger
53.13,30.36,39.06,25.13,68.67,5.97,611.1,Niger
45.11,36.61,38.88,25.72,73.06,6.35,508.4,Niger
44.55,29.63,34.42,23.17,76.2,6.38,522.7,Niger
48.85,31.43,34.4,24.03,69.08,6.36,511.0,Niger
44.05,24.2,31.29,24.85,72.53,6.17,563.7,Niger
44.69,34.6,42.08,26.05,70.51,6.18,645.0,Niger
40.72,25.0,31.45,24.0,69.91,5.89,445.3,Niger
44.35,28.03,32.39,23.56,70.9,6.03,505.7,Niger
40.19,26.49,36.35,26.1,74.6,6.36,515.1,Niger
54.69,29.49,34.23,24.28,68.72,6.27,684.7,Niger
43.81,33.29,39.52,26.23,68.55,6.08,579.9,Niger
40.45,25.86,32.83,25.0,65.76,6.25,555.6,Niger
45.04,27.07,28.54,23.74,72.72,6.37,715.8,Niger
37.56,25.02,39.11,24.35,72.31,6.34,342.6,Niger
41.21,32.0,39.44,23.84,70.59,6.26,561.1,Niger
59.76,27.34,29.0,26.21,66.52,6.21,605.6,Niger
42.25,34.25,31.97,25.97,71.48,6.34,422.9,Niger
43.06,30.46,28.61,25.68,69.38,6.27,652.5,Niger
44.28,32.67,34.06,24.62,67.93,6.27,593.1,Niger
52.13,31.76,34.3,24.72,67.77,6.39,606.8,Niger
42.61,33.5,35.34,23.19,70.28,6.35,604.7,Niger
52.93,34.37,39.11,23.43,69.76,6.26,534.4,Niger
47.12,28.52,29.93,24.96,70.66,6.34,606.2,Niger
49.98,26.59,36.02,24.73,71.01,6.16,595.8,Niger
37.74,22.35,36.17,24.13,69.73,6.37,463.3,Niger
49.32,29.23,42.71,24.44,66.74,6.49,498.5,Niger
35.3,33.86,38.71,24.58,70.14,5.98,581.3,Niger
45.66,35.29,40.62,22.67,69.21,6.11,512.0,Niger
49.08,32.64,28.21,24.63,70.36,6.27,420.6,Niger
44.57,25.89,36.34,24.78,71.39,5.99,538.3,Niger
53.41,27.58,30.63,24.15,72.7,6.1,441.8,Niger
42.54,36.95,42.29,27.66,66.65,6.14,624.3,Niger
47.82,34.91,28.33,27.08,71.15,6.17,514.4,Niger
41.52,32.05,34.45,26.78,66.54,6.15,424.3,Niger
45.85,26.58,31.22,25.23,71.01,6.28,336.0,Niger
44.09,20.0,28.26,23.59,70.17,6.08,462.1,Niger
40.08,35.46,33.21,25.08,70.22,6.12,497.4,Niger
41.37,28.14,37.01,26.42,69.25,6.19,597.0,Niger
42.03,29.79,32.41,25.74,70.62,5.99,439.0,Niger
45.13,30.1,38.12,26.02,73.22,6.25,534.2,Niger
50.84,28.3,34.8,22.97,71.15,6.27,658.7,Niger
53.98,26.33,39.26,23.83,70.24,6.11,469.3,Niger
44.29,27.88,31.15,26.23,68.2,5.99,598.3,Niger
43.84,28.11,35.75,24.57,70.17,6.13,576.1,Niger
35.58,35.22,32.38,27.94,68.75,6.24,637.6,Niger
51.95,24.96,32.75,24.86,65.05,6.27,674.9,Niger
40.62,30.44,40.04,25.06,71.44,6.05,619.6,Niger
52.87,32.13,33.34,24.03,69.29,6.21,515.2,Niger
37.27,32.08,33.11,25.36,68.15,6.08,699.1,Niger
49.58,32.57,28.59,23.52,67.52,6.19,450.8,Niger
34.38,27.62,35.96,25.21,70.81,6.31,448.9,Niger
41.07,25.37,34.21,26.06,71.81,6.31,630.7,Niger
41.32,32.57,33.48,26.3,73.54,6.07,583.3,Niger
39.19,32.01,27.28,24.29,69.56,6.23,620.6,Niger
42.26,37.73,31.93,23.58,69.67,6.05,556.4,Niger
