crop,temperature,humidity,rainfall,area,water_requirement
Mango,16.92,84.99,13.23,1.0,1.01
Mango,37.74,33.41,5.74,1.0,1.51
Mango,17.52,63.08,14.8,1.0,1.14
Mango,33.49,50.95,4.3,1.0,1.35
Mango,21.2,62.54,11.05,1.0,1.18
Mango,25.99,80.33,13.5,1.0,1.1
Mango,21.17,51.74,14.09,1.0,1.24
Mango,28.73,38.62,0.42,1.0,1.39
Mango,38.53,43.71,7.0,1.0,1.44
Mango,39.23,20.69,10.06,1.0,1.61
Mango,26.49,80.28,3.19,1.0,1.1
Mango,39.61,81.21,2.14,1.0,1.19
Mango,27.51,88.38,14.92,1.0,1.06
Mango,38.44,35.43,10.83,1.0,1.5
Mango,21.63,67.49,14.1,1.0,1.15
Mango,20.05,64.74,12.51,1.0,1.15
Mango,25.73,23.66,10.09,1.0,1.46
Mango,35.82,28.15,5.04,1.0,1.53
Mango,17.02,33.8,6.13,1.0,1.32
Mango,24.72,88.14,0.63,1.0,1.04
Mango,35.49,27.21,10.82,1.0,1.53
Mango,21.39,24.43,0.28,1.0,1.42
Mango,23.21,40.76,0.98,1.0,1.33
Mango,27.09,88.4,13.39,1.0,1.05
Mango,17.65,25.7,5.79,1.0,1.38
Mango,32.0,48.28,12.55,1.0,1.36
Mango,29.71,72.88,2.9,1.0,1.17
Mango,18.03,22.0,1.46,1.0,1.4
Mango,33.63,30.65,3.09,1.0,1.49
Mango,22.06,55.24,8.66,1.0,1.23
Mango,34.33,64.01,1.53,1.0,1.27
Masoor,25.92,46.35,10.77,1.0,1.32
Masoor,22.24,70.12,8.78,1.0,1.14
Masoor,29.79,82.47,0.22,1.0,1.11
Masoor,33.36,81.51,2.4,1.0,1.14
Masoor,27.82,62.46,2.97,1.0,1.23
Masoor,16.05,76.56,1.58,1.0,1.05
Masoor,18.7,50.48,0.01,1.0,1.23
Masoor,35.62,39.39,11.37,1.0,1.45
Masoor,36.32,68.32,4.59,1.0,1.25
Masoor,25.43,67.59,5.0,1.0,1.18
Masoor,21.7,34.82,0.67,1.0,1.36
Masoor,31.91,73.24,12.6,1.0,1.19
Masoor,37.03,60.77,0.18,1.0,1.31
Masoor,34.48,87.08,0.4,1.0,1.11
Masoor,37.94,87.73,2.99,1.0,1.13
Masoor,38.99,66.05,10.32,1.0,1.29
Masoor,28.07,26.36,12.54,1.0,1.47
Masoor,37.33,60.75,7.99,1.0,1.31
Masoor,36.97,67.92,14.41,1.0,1.26
Masoor,33.49,69.85,5.9,1.0,1.22
Masoor,22.21,53.52,10.19,1.0,1.24
Masoor,34.88,42.8,7.65,1.0,1.42
Masoor,18.22,30.53,2.07,1.0,1.35
Masoor,24.69,76.16,12.97,1.0,1.12
Masoor,21.96,29.63,8.84,1.0,1.39
Masoor,20.64,38.75,12.89,1.0,1.32
Masoor,38.74,24.07,3.5,1.0,1.58
Masoor,16.88,72.87,3.42,1.0,1.08
Masoor,20.03,58.95,7.58,1.0,1.19
Masoor,39.79,48.23,5.23,1.0,1.42
Masoor,38.58,78.32,0.68,1.0,1.2
Masoor,38.1,65.18,10.13,1.0,1.29
Masoor,31.81,56.43,1.62,1.0,1.3
Masoor,34.71,36.89,8.28,1.0,1.46
Masoor,23.64,87.84,9.56,1.0,1.03
Masoor,24.12,31.51,6.89,1.0,1.4
Masoor,25.87,47.2,6.62,1.0,1.31
Masoor,18.12,69.5,4.42,1.0,1.11
Masoor,31.02,39.92,11.48,1.0,1.4
Masoor,32.43,53.66,6.37,1.0,1.32
Masoor,31.29,73.6,3.15,1.0,1.18
Masoor,16.2,50.59,7.84,1.0,1.21
Masoor,35.45,49.3,0.96,1.0,1.38
Masoor,37.17,69.92,13.64,1.0,1.25
Masoor,36.82,62.73,9.34,1.0,1.3
Masoor,34.8,22.09,10.86,1.0,1.56
Masoor,18.52,44.8,7.43,1.0,1.27
Masoor,31.57,50.08,0.97,1.0,1.34
Masoor,24.33,74.16,2.0,1.0,1.13
Masoor,33.38,81.26,13.35,1.0,1.14
Moong,29.17,67.7,9.3,1.0,1.2
Moong,32.81,72.64,5.4,1.0,1.2
Moong,19.68,71.66,14.28,1.0,1.11
Moong,17.18,58.69,8.87,1.0,1.17
Moong,28.51,83.11,8.56,1.0,1.1
Moong,21.9,81.3,6.1,1.0,1.06
Moong,31.83,61.47,6.31,1.0,1.27
Moong,32.45,67.9,7.08,1.0,1.23
Moong,37.41,88.97,5.73,1.0,1.12
Moong,34.86,33.16,0.18,1.0,1.48
Moong,22.16,49.31,4.59,1.0,1.27
Moong,18.58,85.06,1.83,1.0,1.02
Moong,34.27,35.89,2.46,1.0,1.46
Moong,32.28,33.3,12.85,1.0,1.46
Moong,18.22,64.36,6.53,1.0,1.14
Moong,22.89,45.22,6.27,1.0,1.3
Moong,21.56,44.56,9.68,1.0,1.29
Moong,26.4,71.09,10.64,1.0,1.16
Moong,36.83,58.5,13.7,1.0,1.33
Moong,19.42,72.9,0.27,1.0,1.1
Moong,39.76,78.23,0.7,1.0,1.21
Moong,38.36,46.13,2.12,1.0,1.42
Moong,39.6,28.49,5.2,1.0,1.56
Moong,23.36,27.79,8.42,1.0,1.41
Moong,39.9,41.19,13.43,1.0,1.47
Moong,30.34,67.07,8.56,1.0,1.22
Moong,33.06,48.16,3.92,1.0,1.37
Moong,16.78,33.79,9.42,1.0,1.32
Moong,16.13,67.34,0.59,1.0,1.11
Moong,24.59,30.65,1.61,1.0,1.41
Moong,37.34,62.32,7.14,1.0,1.3
Moong,32.37,35.97,5.33,1.0,1.44
Moong,30.72,77.61,1.66,1.0,1.15
Moong,18.29,84.45,2.83,1.0,1.02
Moong,26.44,70.68,8.88,1.0,1.16
Moong,28.69,39.49,13.69,1.0,1.39
Moong,27.45,40.64,7.87,1.0,1.37
Moong,22.91,39.35,3.93,1.0,1.34
Moong,37.28,61.45,5.1,1.0,1.31
Moong,19.19,36.09,1.14,1.0,1.33
Moong,35.05,52.96,8.99,1.0,1.35
Moong,33.63,43.76,8.0,1.0,1.4
Moong,32.63,70.87,5.76,1.0,1.21
Moong,19.35,20.53,7.86,1.0,1.42
Moong,22.53,81.59,13.64,1.0,1.07
Moong,33.46,89.04,11.19,1.0,1.09
Moong,17.09,25.06,9.25,1.0,1.37
Moong,36.55,72.41,3.78,1.0,1.23
Moong,32.16,45.97,14.52,1.0,1.37
Moong,32.37,84.07,5.7,1.0,1.12
Moth_Bean,29.84,87.46,4.2,1.0,1.08
Moth_Bean,36.21,78.46,6.35,1.0,1.18
Moth_Bean,39.61,55.54,3.88,1.0,1.37
Moth_Bean,38.63,56.09,7.25,1.0,1.36
Moth_Bean,26.47,64.23,4.43,1.0,1.21
Moth_Bean,33.18,39.89,10.07,1.0,1.42
Moth_Bean,25.04,26.17,0.84,1.0,1.44
Moth_Bean,39.76,37.44,6.14,1.0,1.5
Moth_Bean,19.62,51.06,0.05,1.0,1.24
Moth_Bean,36.85,80.36,7.33,1.0,1.17
Moth_Bean,28.51,79.48,10.16,1.0,1.12
Moth_Bean,21.31,57.85,1.07,1.0,1.21
Moth_Bean,30.86,28.95,3.06,1.0,1.48
Moth_Bean,25.13,74.16,13.14,1.0,1.13
Moth_Bean,26.17,55.76,1.78,1.0,1.26
Moth_Bean,20.2,77.56,13.85,1.0,1.08
Moth_Bean,34.89,23.3,3.15,1.0,1.55
Moth_Bean,38.84,45.34,13.0,1.0,1.43
Moth_Bean,32.98,79.71,12.81,1.0,1.15
Moth_Bean,27.61,58.8,8.74,1.0,1.25
Moth_Bean,19.57,53.37,2.07,1.0,1.22
Moth_Bean,20.62,49.5,11.19,1.0,1.25
Moth_Bean,38.37,67.53,1.39,1.0,1.28
Moth_Bean,36.64,39.98,6.35,1.0,1.45
Moth_Bean,24.37,80.83,5.45,1.0,1.08
Moth_Bean,32.02,70.46,8.04,1.0,1.21
Moth_Bean,15.76,49.6,3.74,1.0,1.21
Moth_Bean,34.76,24.25,3.83,1.0,1.54
Moth_Bean,19.69,25.52,12.0,1.0,1.4
Moth_Bean,18.26,85.65,9.45,1.0,1.01
Moth_Bean,26.55,81.45,10.6,1.0,1.1
Moth_Bean,25.34,54.15,13.09,1.0,1.26
Moth_Bean,22.8,76.38,14.29,1.0,1.1
Moth_Bean,36.17,51.99,2.94,1.0,1.37
Moth_Bean,35.47,24.2,13.67,1.0,1.55
Moth_Bean,36.73,83.67,5.69,1.0,1.15
Moth_Bean,18.52,66.58,2.45,1.0,1.13
Moth_Bean,18.43,87.01,9.74,1.0,1.0
Moth_Bean,23.51,48.26,6.39,1.0,1.29
Moth_Bean,18.42,58.46,5.53,1.0,1.18
Moth_Bean,32.33,26.01,3.01,1.0,1.51
Moth_Bean,37.35,55.08,6.69,1.0,1.35
Moth_Bean,39.12,73.76,8.53,1.0,1.24
Moth_Bean,16.31,77.58,5.44,1.0,1.05
Moth_Bean,27.97,20.99,10.86,1.0,1.5
Moth_Bean,39.8,71.66,4.38,1.0,1.26
Moth_Bean,22.38,62.52,10.19,1.0,1.19
Moth_Bean,31.93,49.49,11.71,1.0,1.35
Moth_Bean,33.04,71.97,11.83,1.0,1.2
Moth_Bean,26.71,45.07,14.93,1.0,1.33
Muskmelon,33.08,22.22,12.86,1.0,1.54
Muskmelon,38.09,87.34,1.12,1.0,1.13
Muskmelon,15.68,52.02,11.93,1.0,1.2
Muskmelon,22.81,47.91,3.89,1.0,1.28
Muskmelon,35.03,65.61,1.52,1.0,1.26
Muskmelon,38.27,50.76,9.58,1.0,1.39
Muskmelon,24.24,42.22,14.4,1.0,1.33
Muskmelon,21.96,49.29,10.0,1.0,1.27
Muskmelon,23.26,58.3,6.19,1.0,1.22
Muskmelon,30.08,89.28,3.85,1.0,1.07
Muskmelon,33.54,68.78,7.0,1.0,1.23
Muskmelon,38.35,57.69,11.14,1.0,1.34
Muskmelon,24.69,62.46,9.78,1.0,1.2
Muskmelon,39.36,56.27,3.29,1.0,1.36
Muskmelon,37.9,83.44,2.01,1.0,1.16
Muskmelon,16.39,49.4,14.51,1.0,1.22
Muskmelon,36.43,47.86,11.49,1.0,1.4
Muskmelon,29.16,28.89,12.28,1.0,1.46
Muskmelon,36.44,79.09,9.15,1.0,1.18
Muskmelon,29.14,48.84,4.8,1.0,1.33
Muskmelon,27.52,56.15,5.47,1.0,1.27
Muskmelon,22.45,58.13,9.84,1.0,1.21
Muskmelon,21.87,20.76,5.36,1.0,1.45
Muskmelon,18.19,23.24,10.87,1.0,1.4
Muskmelon,35.46,40.46,12.86,1.0,1.44
Muskmelon,16.25,31.06,4.28,1.0,1.33
Muskmelon,32.75,66.36,4.31,1.0,1.24
Muskmelon,39.32,66.94,7.91,1.0,1.29
Muskmelon,32.02,27.72,3.0,1.0,1.49
Muskmelon,34.62,38.41,10.4,1.0,1.45
Muskmelon,18.51,38.0,0.81,1.0,1.31
Muskmelon,25.32,63.25,8.34,1.0,1.2
Muskmelon,25.59,64.56,10.71,1.0,1.2
Muskmelon,16.17,57.74,10.99,1.0,1.17
Muskmelon,37.24,86.61,11.34,1.0,1.13
Muskmelon,15.4,57.66,10.25,1.0,1.16
Muskmelon,27.92,31.98,3.01,1.0,1.43
Muskmelon,30.29,38.45,0.31,1.0,1.41
Muskmelon,23.58,30.57,12.45,1.0,1.4
Muskmelon,38.25,85.11,1.63,1.0,1.15
Muskmelon,34.3,86.11,14.12,1.0,1.12
Muskmelon,30.35,62.06,6.01,1.0,1.25
Muskmelon,35.92,32.12,12.67,1.0,1.5
Muskmelon,26.56,63.81,5.91,1.0,1.21
Muskmelon,28.77,42.71,7.7,1.0,1.37
Muskmelon,26.78,56.55,11.45,1.0,1.26
Muskmelon,39.68,82.49,4.59,1.0,1.18
Muskmelon,20.43,46.1,12.7,1.0,1.27
Muskmelon,16.04,68.74,13.81,1.0,1.1
Muskmelon,36.65,33.41,8.27,1.0,1.5
Mustard,34.98,72.07,3.25,1.0,1.22
Mustard,30.2,38.02,1.41,1.0,1.41
Mustard,37.0,45.38,8.05,1.0,1.42
Mustard,32.23,43.38,6.92,1.0,1.39
Mustard,21.04,72.51,0.06,1.0,1.11
Mustard,31.26,76.0,8.64,1.0,1.16
Mustard,31.69,21.61,0.22,1.0,1.53
Mustard,25.18,50.32,5.04,1.0,1.29
Mustard,35.81,60.59,6.84,1.0,1.3
Mustard,39.15,61.1,11.17,1.0,1.33
Mustard,23.62,44.33,12.35,1.0,1.31
Mustard,26.8,70.24,1.05,1.0,1.17
Mustard,28.99,82.35,10.57,1.0,1.11
Mustard,16.02,43.69,0.79,1.0,1.25
Mustard,17.18,31.7,6.36,1.0,1.33
Mustard,39.49,80.95,12.31,1.0,1.19
Mustard,29.48,35.05,13.02,1.0,1.42
Mustard,23.62,29.9,9.95,1.0,1.4
Mustard,18.81,56.3,13.43,1.0,1.2
Mustard,26.53,58.03,7.25,1.0,1.25
Mustard,16.94,88.78,1.13,1.0,0.98
Mustard,31.62,59.52,11.01,1.0,1.28
Mustard,24.4,68.09,2.92,1.0,1.17
Mustard,26.86,35.91,10.45,1.0,1.39
Mustard,27.39,67.74,13.36,1.0,1.19
Mustard,18.77,31.7,0.24,1.0,1.35
Mustard,16.91,55.66,14.69,1.0,1.19
Mustard,29.95,21.08,5.2,1.0,1.52
Mustard,22.0,25.28,1.33,1.0,1.42
Mustard,24.7,25.17,11.45,1.0,1.44
Mustard,25.44,42.88,1.32,1.0,1.34
Mustard,24.32,41.07,6.2,1.0,1.34
Mustard,19.94,84.92,5.01,1.0,1.03
Mustard,35.29,65.78,5.19,1.0,1.26
Mustard,27.58,89.18,4.86,1.0,1.05
Mustard,17.14,35.87,2.49,1.0,1.31
Mustard,18.71,71.1,10.52,1.0,1.1
Mustard,21.6,28.91,0.29,1.0,1.39
Mustard,22.14,83.54,7.22,1.0,1.05
Mustard,31.42,50.02,10.02,1.0,1.34
Mustard,39.82,30.14,3.58,1.0,1.55
Mustard,17.78,76.41,0.71,1.0,1.07
Mustard,25.38,66.34,10.1,1.0,1.18
Mustard,35.83,46.14,7.33,1.0,1.4
Mustard,23.9,30.8,10.09,1.0,1.4
Mustard,29.91,42.06,12.61,1.0,1.38
Mustard,25.01,45.62,2.91,1.0,1.32
Mustard,22.64,48.03,5.92,1.0,1.28
Mustard,37.31,62.72,0.32,1.0,1.3
Mustard,32.54,89.85,9.84,1.0,1.08
Niger,35.35,82.98,4.37,1.0,1.15
Niger,26.29,85.01,4.06,1.0,1.07
Niger,22.39,20.25,14.44,1.0,1.45
Niger,35.57,22.98,1.63,1.0,1.56
Niger,27.72,81.99,5.57,1.0,1.1
Niger,32.3,89.85,13.82,1.0,1.08
Niger,28.08,29.97,2.44,1.0,1.44
Niger,35.31,64.17,9.03,1.0,1.28
Niger,31.07,87.7,6.17,1.0,1.09
Niger,29.68,59.69,8.44,1.0,1.26
Niger,23.2,59.01,7.78,1.0,1.21
Niger,30.32,71.76,7.95,1.0,1.19
Niger,29.61,75.91,4.04,1.0,1.15
Niger,38.2,78.0,6.29,1.0,1.2
Niger,36.58,78.09,5.23,1.0,1.19
Niger,20.3,84.06,3.89,1.0,1.04
Niger,24.51,26.91,4.78,1.0,1.43
Niger,30.12,29.0,2.85,1.0,1.47
Niger,15.99,55.03,6.84,1.0,1.18
Niger,37.07,23.76,11.57,1.0,1.57
Niger,29.53,34.96,7.09,1.0,1.42
Niger,33.07,24.02,4.95,1.0,1.53
Niger,19.54,68.09,8.72,1.0,1.13
Niger,36.92,45.35,2.1,1.0,1.42
Niger,25.75,30.02,2.42,1.0,1.42
Niger,16.72,36.45,12.97,1.0,1.3
Niger,22.98,20.45,9.55,1.0,1.46
Niger,30.61,89.65,2.66,1.0,1.07
Niger,35.51,21.51,10.0,1.0,1.57
Niger,20.02,36.73,13.68,1.0,1.33
Niger,19.09,68.16,13.27,1.0,1.13
Niger,22.72,58.51,14.17,1.0,1.21
Niger,30.45,86.53,14.59,1.0,1.09
Niger,20.55,30.76,11.84,1.0,1.37
Niger,33.37,25.99,12.46,1.0,1.52
Niger,24.07,57.1,5.25,1.0,1.23
Niger,29.29,55.57,8.28,1.0,1.29
Niger,17.41,26.98,4.34,1.0,1.37
Niger,15.01,75.66,13.05,1.0,1.05
Niger,18.35,71.56,6.54,1.0,1.1
Niger,19.8,45.75,5.23,1.0,1.27
Niger,19.21,33.28,12.7,1.0,1.34
Niger,31.34,84.6,8.87,1.0,1.11
Niger,35.71,73.44,11.74,1.0,1.21
Niger,36.31,40.02,2.55,1.0,1.45
Niger,26.99,38.15,2.68,1.0,1.38
Niger,34.78,79.21,7.11,1.0,1.17
Niger,28.66,45.74,8.57,1.0,1.35
Niger,29.49,89.38,7.82,1.0,1.06
Niger,27.11,26.61,7.61,1.0,1.46
Oats,28.26,81.94,7.27,1.0,1.1
Oats,22.53,54.54,13.89,1.0,1.24
Oats,31.1,85.89,9.83,1.0,1.1
Oats,30.74,27.21,14.29,1.0,1.49
Oats,31.94,39.96,2.75,1.0,1.41
Oats,37.15,53.87,14.39,1.0,1.36
Oats,16.41,70.19,7.83,1.0,1.09
Oats,17.84,69.24,12.49,1.0,1.11
Oats,26.37,87.53,9.54,1.0,1.05
Oats,18.05,79.1,11.41,1.0,1.05
Oats,39.19,73.58,10.06,1.0,1.24
Oats,25.09,70.75,12.62,1.0,1.15
Oats,26.54,27.39,9.94,1.0,1.45
Oats,31.86,69.25,6.19,1.0,1.21
Oats,17.05,68.03,3.0,1.0,1.11
Oats,32.59,61.5,4.45,1.0,1.27
Oats,23.41,65.18,11.72,1.0,1.18
Oats,15.43,24.96,2.37,1.0,1.36
Oats,30.11,40.58,14.35,1.0,1.39
Oats,30.09,50.25,3.54,1.0,1.33
Oats,15.02,56.44,2.78,1.0,1.17
Oats,18.19,86.13,11.35,1.0,1.01
Oats,31.26,54.39,3.48,1.0,1.31
Oats,26.32,79.27,13.09,1.0,1.11
Oats,16.61,39.61,8.7,1.0,1.28
Oats,18.23,37.51,0.68,1.0,1.31
Oats,25.48,86.43,12.37,1.0,1.06
Oats,34.11,36.23,8.41,1.0,1.46
Oats,30.41,54.61,0.22,1.0,1.3
Oats,15.01,59.93,2.59,1.0,1.14
Oats,17.54,23.35,0.69,1.0,1.39
Oats,33.18,37.65,1.48,1.0,1.44
Oats,28.76,85.74,12.68,1.0,1.08
Oats,34.84,21.82,11.73,1.0,1.56
Oats,26.2,31.71,9.27,1.0,1.42
Oats,28.33,68.04,4.85,1.0,1.2
Oats,34.55,39.12,3.07,1.0,1.44
Oats,31.35,32.23,8.15,1.0,1.46
Oats,37.5,84.73,11.92,1.0,1.15
Oats,34.1,81.77,8.3,1.0,1.15
Oats,27.75,31.31,12.26,1.0,1.43
Oats,38.3,41.24,9.39,1.0,1.46
Oats,18.91,79.26,3.59,1.0,1.06
Oats,27.51,61.52,1.69,1.0,1.23
Oats,27.96,44.42,2.16,1.0,1.35
Oats,20.31,45.0,3.53,1.0,1.28
Oats,23.02,55.46,12.76,1.0,1.24
Oats,20.59,52.88,13.64,1.0,1.23
Oats,15.16,24.72,3.37,1.0,1.36
Oats,29.82,62.22,0.78,1.0,1.25
Okra,25.66,54.8,6.45,1.0,1.26
Okra,35.67,52.05,1.39,1.0,1.36
Okra,25.72,77.17,9.09,1.0,1.12
Okra,30.91,22.36,8.48,1.0,1.52
Okra,27.18,64.47,12.4,1.0,1.21
Okra,16.87,74.2,8.19,1.0,1.07
Okra,26.05,45.11,14.5,1.0,1.33
Okra,39.98,24.88,9.21,1.0,1.59
Okra,34.07,36.27,11.34,1.0,1.46
Okra,32.84,67.43,1.79,1.0,1.23
Okra,22.92,84.08,3.4,1.0,1.05
Okra,21.09,52.96,5.03,1.0,1.24
Okra,22.71,36.02,9.62,1.0,1.36
Okra,17.05,67.95,2.82,1.0,1.11
Okra,37.76,80.36,0.75,1.0,1.18
Okra,32.41,65.64,8.87,1.0,1.24
Okra,20.95,79.69,8.59,1.0,1.07
Okra,39.81,82.34,5.51,1.0,1.18
Okra,34.82,35.18,2.15,1.0,1.47
Okra,35.83,36.85,14.51,1.0,1.47
Okra,31.59,47.41,1.25,1.0,1.36
Okra,23.87,69.82,9.76,1.0,1.15
Okra,28.44,65.8,9.1,1.0,1.21
Okra,33.06,87.38,1.35,1.0,1.1
Okra,16.1,45.39,5.49,1.0,1.24
Okra,17.85,22.79,4.56,1.0,1.39
Okra,21.67,88.54,12.62,1.0,1.02
Okra,18.77,74.18,4.19,1.0,1.09
Okra,16.52,55.45,6.58,1.0,1.18
Okra,26.86,89.87,8.5,1.0,1.04
Okra,26.45,20.09,3.93,1.0,1.49
Okra,22.87,66.87,7.75,1.0,1.16
Okra,20.74,87.72,12.95,1.0,1.02
Okra,24.89,84.82,8.43,1.0,1.06
Okra,15.18,25.4,12.14,1.0,1.35
Okra,32.83,31.56,10.21,1.0,1.48
Okra,36.37,31.07,4.13,1.0,1.51
Okra,29.7,87.9,0.34,1.0,1.07
Okra,32.14,68.65,7.5,1.0,1.22
Okra,27.22,44.32,1.25,1.0,1.34
Okra,26.02,73.65,8.4,1.0,1.14
Okra,19.96,80.98,10.8,1.0,1.05
Okra,38.55,24.39,1.42,1.0,1.58
Okra,35.78,53.63,7.52,1.0,1.35
Okra,18.99,22.27,2.11,1.0,1.41
Okra,19.99,67.87,7.89,1.0,1.13
Okra,20.74,89.69,7.53,1.0,1.0
Okra,30.61,51.9,11.62,1.0,1.32
Okra,37.11,83.53,0.79,1.0,1.15
Okra,20.57,64.73,2.84,1.0,1.16
Onion,18.06,40.94,8.02,1.0,1.29
Onion,17.88,32.14,4.14,1.0,1.34
Onion,22.11,48.55,14.49,1.0,1.27
Onion,20.77,33.23,10.2,1.0,1.36
Onion,38.58,54.62,1.28,1.0,1.37
Onion,31.76,44.93,3.33,1.0,1.38
Onion,23.37,21.49,8.35,1.0,1.46
Onion,20.42,72.53,10.12,1.0,1.11
Onion,19.52,31.44,3.34,1.0,1.36
Onion,16.75,61.99,8.1,1.0,1.15
Onion,15.41,33.36,1.38,1.0,1.31
Onion,35.76,41.11,3.96,1.0,1.44
Onion,38.21,21.43,9.53,1.0,1.6
Onion,26.78,82.85,10.9,1.0,1.09
Onion,23.34,32.42,0.75,1.0,1.39
Onion,31.5,46.71,1.21,1.0,1.36
Onion,23.68,46.07,0.47,1.0,1.3
Onion,32.94,20.38,9.0,1.0,1.55
Onion,17.45,22.07,14.93,1.0,1.4
Onion,33.74,56.63,11.95,1.0,1.31
Onion,39.59,85.84,3.58,1.0,1.16
Onion,30.79,81.11,13.35,1.0,1.13
Onion,33.37,63.25,2.83,1.0,1.27
Onion,22.37,63.06,4.39,1.0,1.18
Onion,26.03,42.11,5.61,1.0,1.35
Onion,32.84,81.49,11.84,1.0,1.14
Onion,26.03,69.3,11.63,1.0,1.17
Onion,23.73,26.43,2.61,1.0,1.43
Onion,21.12,48.48,0.69,1.0,1.26
Onion,38.34,70.8,3.13,1.0,1.25
Onion,26.64,37.92,8.48,1.0,1.38
Onion,25.14,38.05,4.92,1.0,1.37
Onion,19.11,70.83,6.45,1.0,1.11
Onion,15.16,79.52,13.4,1.0,1.03
Onion,15.44,43.6,8.1,1.0,1.25
Onion,25.28,33.35,5.58,1.0,1.4
Onion,18.01,89.73,13.13,1.0,0.98
Onion,16.43,41.19,9.4,1.0,1.27
Onion,38.98,62.59,1.8,1.0,1.31
Onion,33.83,53.53,3.97,1.0,1.34
Onion,18.2,58.8,5.11,1.0,1.18
Onion,28.17,22.17,4.37,1.0,1.5
Onion,23.0,23.89,7.26,1.0,1.44
Onion,30.18,74.94,2.38,1.0,1.16
Onion,36.03,85.49,8.75,1.0,1.13
Onion,20.7,70.8,7.88,1.0,1.12
Onion,16.55,29.0,5.71,1.0,1.34
Onion,37.02,75.39,12.55,1.0,1.21
Onion,30.51,45.48,12.38,1.0,1.36
Onion,19.39,69.64,5.29,1.0,1.12
Orange,20.49,71.33,5.3,1.0,1.12
Orange,34.44,51.36,4.96,1.0,1.36
Orange,24.75,78.53,13.04,1.0,1.1
Orange,32.93,29.3,7.5,1.0,1.49
Orange,39.89,21.02,14.88,1.0,1.61
Orange,31.33,67.49,10.86,1.0,1.22
Orange,31.85,89.1,9.04,1.0,1.08
Orange,24.57,65.32,11.83,1.0,1.19
Orange,16.83,63.71,0.53,1.0,1.14
Orange,35.46,53.91,7.78,1.0,1.35
Orange,35.07,86.09,2.73,1.0,1.12
Orange,25.11,69.12,1.22,1.0,1.16
Orange,33.18,80.81,2.78,1.0,1.15
Orange,34.67,84.97,6.98,1.0,1.13
Orange,34.78,53.47,13.79,1.0,1.34
Orange,37.49,43.8,9.61,1.0,1.43
Orange,22.12,82.51,14.87,1.0,1.06
Orange,29.52,29.91,10.67,1.0,1.46
Orange,39.14,30.65,9.07,1.0,1.54
Orange,30.14,60.61,12.14,1.0,1.26
Orange,26.27,42.2,6.92,1.0,1.35
Orange,26.79,62.29,11.08,1.0,1.22
Orange,32.41,67.51,6.46,1.0,1.23
Orange,18.24,34.81,9.53,1.0,1.32
Orange,18.45,41.77,13.18,1.0,1.28
Orange,15.3,52.35,14.02,1.0,1.19
Orange,31.87,33.57,14.16,1.0,1.45
Orange,23.89,57.71,5.06,1.0,1.23
Orange,31.47,21.38,13.8,1.0,1.53
Orange,22.82,64.27,6.25,1.0,1.18
Orange,32.03,40.04,0.85,1.0,1.41
Orange,35.42,82.92,0.58,1.0,1.15
Orange,27.29,78.11,3.25,1.0,1.12
Orange,25.65,64.73,12.06,1.0,1.2
Orange,21.62,54.61,9.1,1.0,1.23
Orange,31.65,22.13,4.72,1.0,1.53
Orange,15.44,81.74,14.86,1.0,1.02
Orange,30.11,27.53,8.93,1.0,1.48
Orange,22.67,73.97,7.28,1.0,1.12
Orange,29.65,62.53,9.01,1.0,1.24
Orange,33.26,35.11,11.59,1.0,1.46
Orange,31.77,71.46,4.67,1.0,1.2
Orange,28.56,27.42,5.78,1.0,1.47
Orange,24.9,86.5,3.72,1.0,1.05
Orange,31.15,73.39,2.84,1.0,1.18
Orange,29.67,83.56,2.6,1.0,1.1
Orange,28.29,85.66,13.49,1.0,1.08
Orange,32.36,62.36,4.18,1.0,1.26
Orange,16.62,42.47,9.55,1.0,1.26
Orange,31.56,74.93,12.75,1.0,1.17
Papaya,22.98,84.46,7.34,1.0,1.05
Papaya,35.13,78.89,0.86,1.0,1.17
Papaya,25.66,34.95,6.26,1.0,1.39
Papaya,32.1,75.15,1.25,1.0,1.18
Papaya,37.56,30.62,12.01,1.0,1.53
Papaya,24.31,64.39,13.43,1.0,1.19
Papaya,35.67,63.28,13.21,1.0,1.28
Papaya,31.32,87.22,7.06,1.0,1.09
Papaya,27.68,41.02,4.92,1.0,1.37
Papaya,30.44,74.6,10.6,1.0,1.17
Papaya,33.72,81.12,13.9,1.0,1.15
Papaya,19.41,67.8,6.44,1.0,1.13
Papaya,22.34,59.5,7.21,1.0,1.2
Papaya,27.39,49.08,12.83,1.0,1.31
Papaya,22.65,47.7,6.31,1.0,1.28
Papaya,32.85,87.94,1.11,1.0,1.1
Papaya,37.72,66.49,13.43,1.0,1.28
Papaya,38.57,58.39,13.95,1.0,1.34
Papaya,31.82,83.85,8.65,1.0,1.12
Papaya,19.96,83.71,11.72,1.0,1.04
Papaya,33.83,42.1,10.43,1.0,1.41
Papaya,19.6,20.44,14.74,1.0,1.43
Papaya,15.4,28.8,5.83,1.0,1.34
Papaya,15.93,37.34,3.17,1.0,1.29
Papaya,36.66,62.62,4.25,1.0,1.3
Papaya,36.58,36.01,0.49,1.0,1.48
Papaya,18.22,79.91,7.22,1.0,1.05
Papaya,26.09,67.45,7.96,1.0,1.18
Papaya,31.06,38.1,13.8,1.0,1.42
Papaya,34.98,33.12,12.1,1.0,1.49
Papaya,37.16,64.42,9.03,1.0,1.29
